date,feels_like,heat_index,hour,precipitation,sunrise,sunset,temperature,weather_description
2019-02-08,36,42,1700,0.1,08:17 AM,07:14 PM,41,Patchy light drizzle
2019-02-08,37,42,1800,0.1,08:17 AM,07:14 PM,41,Patchy light drizzle
2019-02-08,36,42,1900,0.1,08:17 AM,07:14 PM,40,Patchy light drizzle
2019-02-08,36,41,2000,0.0,08:17 AM,07:14 PM,40,Light drizzle
2019-02-08,36,41,2100,0.0,08:17 AM,07:14 PM,40,Light drizzle
2019-02-08,36,41,2200,0.0,08:17 AM,07:14 PM,40,Light drizzle
2019-02-08,36,41,2300,0.0,08:17 AM,07:14 PM,40,Cloudy
2019-02-09,37,41,0,0.0,08:16 AM,07:15 PM,40,Cloudy
2019-02-09,37,41,100,0.0,08:16 AM,07:15 PM,40,Cloudy
2019-02-09,37,42,200,0.0,08:16 AM,07:15 PM,40,Overcast
2019-02-09,37,42,300,0.0,08:16 AM,07:15 PM,41,Overcast
2019-02-09,36,41,400,0.0,08:16 AM,07:15 PM,39,Overcast
2019-02-09,34,39,500,0.0,08:16 AM,07:15 PM,38,Overcast
2019-02-09,33,38,600,0.0,08:16 AM,07:15 PM,37,Overcast
2019-02-09,33,39,700,0.0,08:16 AM,07:15 PM,37,Overcast
2019-02-09,34,40,800,0.0,08:16 AM,07:15 PM,38,Overcast
2019-02-09,35,40,900,0.0,08:16 AM,07:15 PM,39,Overcast
2019-02-09,35,40,1000,0.0,08:16 AM,07:15 PM,39,Overcast
2019-02-09,36,40,1100,0.0,08:16 AM,07:15 PM,39,Overcast
2019-02-09,36,40,1200,0.0,08:16 AM,07:15 PM,39,Overcast
2019-02-09,36,40,1300,0.0,08:16 AM,07:15 PM,39,Overcast
2019-02-09,37,40,1400,0.1,08:16 AM,07:15 PM,39,Overcast
2019-02-09,37,40,1500,0.1,08:16 AM,07:15 PM,39,Overcast
2019-02-09,37,41,1600,0.1,08:16 AM,07:15 PM,39,Overcast
2019-02-09,37,41,1700,0.2,08:16 AM,07:15 PM,39,Light drizzle
2019-02-09,37,41,1800,0.2,08:16 AM,07:15 PM,40,Light drizzle
2019-02-09,38,41,1900,0.1,08:16 AM,07:15 PM,40,Light drizzle
2019-02-09,38,41,2000,0.1,08:16 AM,07:15 PM,40,Light drizzle
2019-02-09,39,41,2100,0.1,08:16 AM,07:15 PM,40,Light drizzle
2019-02-09,39,41,2200,0.1,08:16 AM,07:15 PM,40,Light drizzle
2019-02-09,39,41,2300,0.0,08:16 AM,07:15 PM,40,Light drizzle
2019-02-10,39,41,0,0.0,08:15 AM,07:15 PM,40,Light drizzle
2019-02-10,40,41,100,0.0,08:15 AM,07:15 PM,40,Light drizzle
2019-02-10,40,41,200,0.0,08:15 AM,07:15 PM,40,Overcast
2019-02-10,40,41,300,0.0,08:15 AM,07:15 PM,40,Overcast
2019-02-10,41,41,400,0.0,08:15 AM,07:15 PM,40,Overcast
2019-02-10,41,41,500,0.0,08:15 AM,07:15 PM,40,Overcast
2019-02-10,41,41,600,0.0,08:15 AM,07:15 PM,40,Overcast
2019-02-10,41,41,700,0.0,08:15 AM,07:15 PM,40,Overcast
2019-02-10,42,42,800,0.0,08:15 AM,07:15 PM,40,Overcast
2019-02-10,42,42,900,0.0,08:15 AM,07:15 PM,41,Overcast
2019-02-10,44,44,1000,0.0,08:15 AM,07:15 PM,42,Overcast
2019-02-10,45,45,1100,0.0,08:15 AM,07:15 PM,44,Patchy rain possible
2019-02-10,46,46,1200,0.0,08:15 AM,07:15 PM,45,Patchy rain possible
2019-02-10,48,48,1300,0.0,08:15 AM,07:15 PM,46,Patchy rain possible
2019-02-10,49,49,1400,0.0,08:15 AM,07:15 PM,48,Overcast
2019-02-10,51,51,1500,0.0,08:15 AM,07:15 PM,49,Overcast
2019-02-10,51,51,1600,0.0,08:15 AM,07:15 PM,50,Overcast
2019-02-10,51,51,1700,0.1,08:15 AM,07:15 PM,50,Light drizzle
2019-02-10,52,52,1800,0.1,08:15 AM,07:15 PM,50,Light drizzle
2019-02-10,50,51,1900,0.0,08:15 AM,07:15 PM,49,Light drizzle
2019-02-10,48,50,2000,0.0,08:15 AM,07:15 PM,47,Light drizzle
2019-02-10,46,48,2100,0.0,08:15 AM,07:15 PM,46,Light drizzle
2019-02-10,47,49,2200,0.0,08:15 AM,07:15 PM,47,Light drizzle
2019-02-10,49,50,2300,0.1,08:15 AM,07:15 PM,48,Patchy rain possible
2019-02-11,50,51,0,0.2,08:14 AM,07:16 PM,49,Patchy rain possible
2019-02-11,51,52,100,0.1,08:14 AM,07:16 PM,50,Patchy rain possible
2019-02-11,52,53,200,0.1,08:14 AM,07:16 PM,51,Light drizzle
2019-02-11,54,54,300,0.1,08:14 AM,07:16 PM,52,Light drizzle
2019-02-11,54,54,400,0.1,08:14 AM,07:16 PM,52,Light drizzle
2019-02-11,54,54,500,0.0,08:14 AM,07:16 PM,52,Light drizzle
2019-02-11,54,54,600,0.0,08:14 AM,07:16 PM,52,Light drizzle
2019-02-11,55,55,700,0.0,08:14 AM,07:16 PM,53,Light drizzle
2019-02-11,56,56,800,0.1,08:14 AM,07:16 PM,55,Mist
2019-02-11,57,57,900,0.1,08:14 AM,07:16 PM,56,Mist
2019-02-11,59,59,1000,0.1,08:14 AM,07:16 PM,58,Mist
2019-02-11,62,62,1100,0.3,08:14 AM,07:16 PM,60,Light drizzle
2019-02-11,64,64,1200,0.4,08:14 AM,07:16 PM,62,Light drizzle
2019-02-11,65,65,1300,0.2,08:14 AM,07:16 PM,64,Light drizzle
2019-02-11,66,66,1400,0.2,08:14 AM,07:16 PM,65,Light rain
2019-02-11,67,67,1500,0.3,08:14 AM,07:16 PM,66,Light rain
2019-02-11,67,67,1600,0.2,08:14 AM,07:16 PM,65,Light rain
2019-02-11,66,66,1700,0.2,08:14 AM,07:16 PM,65,Light drizzle
2019-02-11,66,66,1800,0.2,08:14 AM,07:16 PM,64,Light drizzle
2019-02-11,64,64,1900,0.1,08:14 AM,07:16 PM,63,Light drizzle
2019-02-11,63,63,2000,0.1,08:14 AM,07:16 PM,62,Patchy light drizzle
2019-02-11,62,62,2100,0.1,08:14 AM,07:16 PM,61,Patchy light drizzle
2019-02-11,61,61,2200,0.0,08:14 AM,07:16 PM,60,Patchy light drizzle
2019-02-11,60,60,2300,0.0,08:14 AM,07:16 PM,59,Patchy rain possible
2019-02-12,60,60,0,0.0,08:14 AM,07:17 PM,58,Patchy rain possible
2019-02-12,58,58,100,0.0,08:14 AM,07:17 PM,57,Patchy rain possible
2019-02-12,57,57,200,0.0,08:14 AM,07:17 PM,55,Partly cloudy
2019-02-12,55,55,300,0.0,08:14 AM,07:17 PM,54,Partly cloudy
2019-02-12,54,54,400,0.0,08:14 AM,07:17 PM,52,Partly cloudy
2019-02-12,52,52,500,0.0,08:14 AM,07:17 PM,50,Partly cloudy
2019-02-12,50,50,600,0.0,08:14 AM,07:17 PM,49,Partly cloudy
2019-02-12,50,50,700,0.0,08:14 AM,07:17 PM,49,Partly cloudy
2019-02-12,50,50,800,0.0,08:14 AM,07:17 PM,49,Partly cloudy
2019-02-12,51,51,900,0.0,08:14 AM,07:17 PM,49,Partly cloudy
2019-02-12,53,53,1000,0.0,08:14 AM,07:17 PM,51,Partly cloudy
2019-02-12,55,55,1100,0.0,08:14 AM,07:17 PM,53,Sunny
2019-02-12,57,57,1200,0.0,08:14 AM,07:17 PM,55,Sunny
2019-02-12,58,58,1300,0.0,08:14 AM,07:17 PM,57,Sunny
2019-02-12,60,60,1400,0.0,08:14 AM,07:17 PM,58,Sunny
2019-02-12,61,61,1500,0.0,08:14 AM,07:17 PM,60,Sunny
2019-02-12,60,61,1600,0.0,08:14 AM,07:17 PM,59,Sunny
2019-02-12,59,61,1700,0.0,08:14 AM,07:17 PM,58,Sunny
2019-02-12,58,60,1800,0.0,08:14 AM,07:17 PM,58,Sunny
2019-02-12,57,59,1900,0.0,08:14 AM,07:17 PM,56,Sunny
2019-02-12,55,58,2000,0.0,08:14 AM,07:17 PM,55,Clear
2019-02-12,53,57,2100,0.0,08:14 AM,07:17 PM,53,Clear
2019-02-12,51,54,2200,0.0,08:14 AM,07:17 PM,51,Clear
2019-02-12,48,50,2300,0.0,08:14 AM,07:17 PM,48,Clear
2019-02-13,46,47,0,0.0,08:13 AM,07:18 PM,45,Clear
2019-02-13,44,45,100,0.0,08:13 AM,07:18 PM,43,Clear
2019-02-13,42,43,200,0.0,08:13 AM,07:18 PM,41,Clear
2019-02-13,40,40,300,0.0,08:13 AM,07:18 PM,39,Clear
2019-02-13,40,40,400,0.0,08:13 AM,07:18 PM,39,Clear
2019-02-13,40,40,500,0.0,08:13 AM,07:18 PM,38,Clear
2019-02-13,39,39,600,0.0,08:13 AM,07:18 PM,38,Clear
2019-02-13,42,42,700,0.0,08:13 AM,07:18 PM,41,Clear
2019-02-13,45,45,800,0.0,08:13 AM,07:18 PM,43,Sunny
2019-02-13,48,48,900,0.0,08:13 AM,07:18 PM,46,Sunny
2019-02-13,51,51,1000,0.0,08:13 AM,07:18 PM,50,Sunny
2019-02-13,55,55,1100,0.0,08:13 AM,07:18 PM,54,Sunny
2019-02-13,59,59,1200,0.0,08:13 AM,07:18 PM,58,Sunny
2019-02-13,61,61,1300,0.0,08:13 AM,07:18 PM,59,Sunny
2019-02-13,62,62,1400,0.0,08:13 AM,07:18 PM,61,Partly cloudy
2019-02-13,64,64,1500,0.0,08:13 AM,07:18 PM,62,Partly cloudy
2019-02-13,63,63,1600,0.0,08:13 AM,07:18 PM,61,Partly cloudy
2019-02-13,62,62,1700,0.0,08:13 AM,07:18 PM,60,Partly cloudy
2019-02-13,61,61,1800,0.0,08:13 AM,07:18 PM,59,Partly cloudy
2019-02-13,59,59,1900,0.0,08:13 AM,07:18 PM,58,Partly cloudy
2019-02-13,58,58,2000,0.0,08:13 AM,07:18 PM,57,Cloudy
2019-02-13,57,57,2100,0.0,08:13 AM,07:18 PM,55,Cloudy
2019-02-13,56,56,2200,0.0,08:13 AM,07:18 PM,55,Cloudy
2019-02-13,56,56,2300,0.0,08:13 AM,07:18 PM,54,Partly cloudy
2019-02-14,55,55,0,0.0,08:12 AM,07:19 PM,54,Partly cloudy
2019-02-14,55,55,100,0.0,08:12 AM,07:19 PM,54,Partly cloudy
2019-02-14,55,55,200,0.0,08:12 AM,07:19 PM,54,Partly cloudy
2019-02-14,55,55,300,0.0,08:12 AM,07:19 PM,54,Partly cloudy
2019-02-14,56,56,400,0.0,08:12 AM,07:19 PM,54,Partly cloudy
2019-02-14,56,56,500,0.0,08:12 AM,07:19 PM,55,Partly cloudy
2019-02-14,57,57,600,0.0,08:12 AM,07:19 PM,55,Partly cloudy
2019-02-14,58,58,700,0.0,08:12 AM,07:19 PM,57,Partly cloudy
2019-02-14,59,59,800,0.0,08:12 AM,07:19 PM,58,Partly cloudy
2019-02-14,61,61,900,0.0,08:12 AM,07:19 PM,59,Partly cloudy
2019-02-14,63,63,1000,0.0,08:12 AM,07:19 PM,62,Partly cloudy
2019-02-14,65,65,1100,0.0,08:12 AM,07:19 PM,64,Partly cloudy
2019-02-14,67,67,1200,0.0,08:12 AM,07:19 PM,66,Partly cloudy
2019-02-14,69,69,1300,0.0,08:12 AM,07:19 PM,68,Partly cloudy
2019-02-14,71,71,1400,0.0,08:12 AM,07:19 PM,70,Partly cloudy
2019-02-14,73,73,1500,0.0,08:12 AM,07:19 PM,72,Partly cloudy
2019-02-14,73,73,1600,0.0,08:12 AM,07:19 PM,71,Partly cloudy
2019-02-14,72,72,1700,0.0,08:12 AM,07:19 PM,71,Sunny
2019-02-14,72,72,1800,0.0,08:12 AM,07:19 PM,70,Sunny
2019-02-14,70,70,1900,0.0,08:12 AM,07:19 PM,69,Sunny
2019-02-14,69,69,2000,0.0,08:12 AM,07:19 PM,67,Partly cloudy
2019-02-14,67,67,2100,0.0,08:12 AM,07:19 PM,66,Partly cloudy
2019-02-14,67,67,2200,0.0,08:12 AM,07:19 PM,65,Partly cloudy
2019-02-14,66,66,2300,0.0,08:12 AM,07:19 PM,64,Clear
2019-02-15,65,65,0,0.0,08:11 AM,07:20 PM,64,Clear
2019-02-15,63,63,100,0.0,08:11 AM,07:20 PM,62,Clear
2019-02-15,61,61,200,0.0,08:11 AM,07:20 PM,60,Partly cloudy
2019-02-15,60,60,300,0.0,08:11 AM,07:20 PM,58,Partly cloudy
2019-02-15,59,59,400,0.0,08:11 AM,07:20 PM,58,Partly cloudy
2019-02-15,59,59,500,0.0,08:11 AM,07:20 PM,57,Partly cloudy
2019-02-15,58,58,600,0.0,08:11 AM,07:20 PM,57,Partly cloudy
2019-02-15,61,61,700,0.0,08:11 AM,07:20 PM,59,Partly cloudy
2019-02-15,63,63,800,0.0,08:11 AM,07:20 PM,61,Partly cloudy
2019-02-15,65,65,900,0.0,08:11 AM,07:20 PM,64,Partly cloudy
2019-02-15,70,70,1000,0.0,08:11 AM,07:20 PM,69,Partly cloudy
2019-02-15,74,74,1100,0.0,08:11 AM,07:20 PM,74,Partly cloudy
2019-02-15,79,79,1200,0.0,08:11 AM,07:20 PM,79,Partly cloudy
2019-02-15,81,81,1300,0.0,08:11 AM,07:20 PM,81,Partly cloudy
2019-02-15,84,84,1400,0.0,08:11 AM,07:20 PM,83,Partly cloudy
2019-02-15,87,87,1500,0.0,08:11 AM,07:20 PM,86,Partly cloudy
2019-02-15,87,87,1600,0.0,08:11 AM,07:20 PM,85,Partly cloudy
2019-02-15,88,88,1700,0.0,08:11 AM,07:20 PM,84,Partly cloudy
2019-02-15,88,88,1800,0.0,08:11 AM,07:20 PM,83,Partly cloudy
2019-02-15,86,86,1900,0.0,08:11 AM,07:20 PM,81,Partly cloudy
2019-02-15,83,83,2000,0.0,08:11 AM,07:20 PM,78,Partly cloudy
2019-02-15,81,81,2100,0.0,08:11 AM,07:20 PM,76,Partly cloudy
2019-02-15,76,76,2200,0.0,08:11 AM,07:20 PM,73,Partly cloudy
2019-02-15,70,72,2300,0.0,08:11 AM,07:20 PM,69,Partly cloudy
2019-02-16,66,67,0,0.0,08:10 AM,07:20 PM,65,Partly cloudy
2019-02-16,64,65,100,0.0,08:10 AM,07:20 PM,63,Partly cloudy
2019-02-16,61,62,200,0.0,08:10 AM,07:20 PM,60,Partly cloudy
2019-02-16,59,59,300,0.0,08:10 AM,07:20 PM,58,Partly cloudy
2019-02-16,57,57,400,0.0,08:10 AM,07:20 PM,55,Partly cloudy
2019-02-16,55,55,500,0.0,08:10 AM,07:20 PM,53,Partly cloudy
2019-02-16,52,52,600,0.0,08:10 AM,07:20 PM,51,Partly cloudy
2019-02-16,52,52,700,0.0,08:10 AM,07:20 PM,50,Partly cloudy
2019-02-16,51,51,800,0.0,08:10 AM,07:20 PM,49,Overcast
2019-02-16,50,50,900,0.0,08:10 AM,07:20 PM,49,Overcast
2019-02-16,52,52,1000,0.0,08:10 AM,07:20 PM,50,Overcast
2019-02-16,53,53,1100,0.0,08:10 AM,07:20 PM,52,Overcast
2019-02-16,55,55,1200,0.0,08:10 AM,07:20 PM,53,Overcast
2019-02-16,56,56,1300,0.0,08:10 AM,07:20 PM,55,Overcast
2019-02-16,57,57,1400,0.0,08:10 AM,07:20 PM,56,Partly cloudy
2019-02-16,58,58,1500,0.0,08:10 AM,07:20 PM,57,Partly cloudy
2019-02-16,59,59,1600,0.0,08:10 AM,07:20 PM,57,Partly cloudy
2019-02-16,59,59,1700,0.0,08:10 AM,07:20 PM,57,Partly cloudy
2019-02-16,59,59,1800,0.0,08:10 AM,07:20 PM,58,Partly cloudy
2019-02-16,58,58,1900,0.0,08:10 AM,07:20 PM,57,Partly cloudy
2019-02-16,57,57,2000,0.0,08:10 AM,07:20 PM,56,Partly cloudy
2019-02-16,57,57,2100,0.0,08:10 AM,07:20 PM,55,Partly cloudy
2019-02-16,55,55,2200,0.0,08:10 AM,07:20 PM,54,Partly cloudy
2019-02-16,54,54,2300,0.0,08:10 AM,07:20 PM,53,Cloudy
2019-02-17,53,53,0,0.0,08:09 AM,07:21 PM,52,Cloudy
2019-02-17,55,55,100,0.0,08:09 AM,07:21 PM,53,Cloudy
2019-02-17,56,56,200,0.0,08:09 AM,07:21 PM,55,Overcast
2019-02-17,58,58,300,0.0,08:09 AM,07:21 PM,56,Overcast
2019-02-17,58,58,400,0.0,08:09 AM,07:21 PM,57,Overcast
2019-02-17,58,58,500,0.0,08:09 AM,07:21 PM,57,Partly cloudy
2019-02-17,58,58,600,0.0,08:09 AM,07:21 PM,57,Partly cloudy
2019-02-17,58,58,700,0.0,08:09 AM,07:21 PM,57,Partly cloudy
2019-02-17,58,58,800,0.0,08:09 AM,07:21 PM,56,Partly cloudy
2019-02-17,57,57,900,0.0,08:09 AM,07:21 PM,56,Partly cloudy
2019-02-17,58,58,1000,0.0,08:09 AM,07:21 PM,57,Partly cloudy
2019-02-17,60,60,1100,0.0,08:09 AM,07:21 PM,58,Partly cloudy
2019-02-17,61,61,1200,0.0,08:09 AM,07:21 PM,59,Partly cloudy
2019-02-17,63,63,1300,0.0,08:09 AM,07:21 PM,62,Partly cloudy
2019-02-17,65,65,1400,0.0,08:09 AM,07:21 PM,64,Sunny
2019-02-17,67,67,1500,0.0,08:09 AM,07:21 PM,66,Sunny
2019-02-17,67,68,1600,0.0,08:09 AM,07:21 PM,66,Sunny
2019-02-17,67,68,1700,0.0,08:09 AM,07:21 PM,66,Partly cloudy
2019-02-17,66,69,1800,0.0,08:09 AM,07:21 PM,66,Partly cloudy
2019-02-17,65,69,1900,0.0,08:09 AM,07:21 PM,65,Partly cloudy
2019-02-17,64,69,2000,0.0,08:09 AM,07:21 PM,64,Partly cloudy
2019-02-17,62,68,2100,0.0,08:09 AM,07:21 PM,62,Partly cloudy
2019-02-17,60,65,2200,0.0,08:09 AM,07:21 PM,60,Partly cloudy
2019-02-17,57,61,2300,0.0,08:09 AM,07:21 PM,57,Partly cloudy
2019-02-18,55,57,0,0.0,08:08 AM,07:22 PM,54,Partly cloudy
2019-02-18,53,55,100,0.0,08:08 AM,07:22 PM,52,Partly cloudy
2019-02-18,52,53,200,0.0,08:08 AM,07:22 PM,51,Partly cloudy
2019-02-18,51,51,300,0.0,08:08 AM,07:22 PM,49,Partly cloudy
2019-02-18,50,50,400,0.0,08:08 AM,07:22 PM,49,Partly cloudy
2019-02-18,49,49,500,0.0,08:08 AM,07:22 PM,48,Partly cloudy
2019-02-18,49,49,600,0.0,08:08 AM,07:22 PM,47,Partly cloudy
2019-02-18,49,49,700,0.0,08:08 AM,07:22 PM,48,Partly cloudy
2019-02-18,50,50,800,0.0,08:08 AM,07:22 PM,49,Cloudy
2019-02-18,51,51,900,0.0,08:08 AM,07:22 PM,49,Cloudy
2019-02-18,52,52,1000,0.0,08:08 AM,07:22 PM,50,Cloudy
2019-02-18,53,53,1100,0.0,08:08 AM,07:22 PM,52,Cloudy
2019-02-18,54,54,1200,0.0,08:08 AM,07:22 PM,53,Cloudy
2019-02-18,55,55,1300,0.0,08:08 AM,07:22 PM,54,Cloudy
2019-02-18,56,56,1400,0.0,08:08 AM,07:22 PM,54,Partly cloudy
2019-02-18,57,57,1500,0.0,08:08 AM,07:22 PM,55,Partly cloudy
2019-02-18,55,55,1600,0.0,08:08 AM,07:22 PM,54,Partly cloudy
2019-02-18,54,54,1700,0.0,08:08 AM,07:22 PM,52,Partly cloudy
2019-02-18,52,52,1800,0.0,08:08 AM,07:22 PM,51,Partly cloudy
2019-02-18,50,51,1900,0.0,08:08 AM,07:22 PM,49,Partly cloudy
2019-02-18,48,49,2000,0.0,08:08 AM,07:22 PM,48,Partly cloudy
2019-02-18,45,48,2100,0.0,08:08 AM,07:22 PM,46,Partly cloudy
2019-02-18,44,47,2200,0.0,08:08 AM,07:22 PM,46,Partly cloudy
2019-02-18,44,47,2300,0.0,08:08 AM,07:22 PM,45,Partly cloudy
2019-02-19,43,46,0,0.0,08:07 AM,07:23 PM,45,Partly cloudy
2019-02-19,43,46,100,0.0,08:07 AM,07:23 PM,45,Partly cloudy
2019-02-19,43,46,200,0.0,08:07 AM,07:23 PM,45,Partly cloudy
2019-02-19,43,46,300,0.0,08:07 AM,07:23 PM,45,Partly cloudy
2019-02-19,42,46,400,0.0,08:07 AM,07:23 PM,44,Partly cloudy
2019-02-19,41,45,500,0.0,08:07 AM,07:23 PM,43,Overcast
2019-02-19,40,44,600,0.0,08:07 AM,07:23 PM,43,Overcast
2019-02-19,41,44,700,0.0,08:07 AM,07:23 PM,43,Overcast
2019-02-19,41,45,800,0.1,08:07 AM,07:23 PM,43,Overcast
2019-02-19,42,45,900,0.1,08:07 AM,07:23 PM,44,Overcast
2019-02-19,43,46,1000,0.0,08:07 AM,07:23 PM,45,Overcast
2019-02-19,45,47,1100,0.4,08:07 AM,07:23 PM,45,Light drizzle
2019-02-19,46,48,1200,0.5,08:07 AM,07:23 PM,46,Light drizzle
2019-02-19,47,48,1300,0.2,08:07 AM,07:23 PM,47,Light drizzle
2019-02-19,48,49,1400,0.2,08:07 AM,07:23 PM,47,Light rain
2019-02-19,49,49,1500,0.3,08:07 AM,07:23 PM,48,Light rain
2019-02-19,49,49,1600,0.1,08:07 AM,07:23 PM,48,Light rain
2019-02-19,49,49,1700,0.1,08:07 AM,07:23 PM,48,Light drizzle
2019-02-19,49,49,1800,0.1,08:07 AM,07:23 PM,47,Light drizzle
2019-02-19,47,48,1900,0.0,08:07 AM,07:23 PM,47,Light drizzle
2019-02-19,46,48,2000,0.0,08:07 AM,07:23 PM,46,Light drizzle
2019-02-19,45,47,2100,0.0,08:07 AM,07:23 PM,46,Light drizzle
2019-02-19,43,46,2200,0.0,08:07 AM,07:23 PM,45,Light drizzle
2019-02-19,41,45,2300,0.0,08:07 AM,07:23 PM,44,Patchy rain possible
2019-02-20,39,44,0,0.0,08:06 AM,07:23 PM,43,Patchy rain possible
2019-02-20,39,43,100,0.0,08:06 AM,07:23 PM,42,Patchy rain possible
2019-02-20,39,42,200,0.0,08:06 AM,07:23 PM,41,Overcast
2019-02-20,39,42,300,0.0,08:06 AM,07:23 PM,40,Overcast
2019-02-20,39,41,400,0.0,08:06 AM,07:23 PM,40,Overcast
2019-02-20,39,40,500,0.0,08:06 AM,07:23 PM,39,Partly cloudy
2019-02-20,39,40,600,0.0,08:06 AM,07:23 PM,38,Partly cloudy
2019-02-20,41,42,700,0.0,08:06 AM,07:23 PM,40,Partly cloudy
2019-02-20,43,43,800,0.0,08:06 AM,07:23 PM,42,Partly cloudy
2019-02-20,45,45,900,0.0,08:06 AM,07:23 PM,44,Partly cloudy
2019-02-20,49,49,1000,0.0,08:06 AM,07:23 PM,48,Partly cloudy
2019-02-20,53,53,1100,0.0,08:06 AM,07:23 PM,51,Partly cloudy
2019-02-20,57,57,1200,0.0,08:06 AM,07:23 PM,55,Partly cloudy
2019-02-20,59,59,1300,0.0,08:06 AM,07:23 PM,57,Partly cloudy
2019-02-20,61,61,1400,0.0,08:06 AM,07:23 PM,60,Partly cloudy
2019-02-20,63,63,1500,0.0,08:06 AM,07:23 PM,62,Partly cloudy
2019-02-20,62,64,1600,0.0,08:06 AM,07:23 PM,61,Partly cloudy
2019-02-20,62,65,1700,0.0,08:06 AM,07:23 PM,61,Partly cloudy
2019-02-20,61,66,1800,0.0,08:06 AM,07:23 PM,61,Partly cloudy
2019-02-20,59,64,1900,0.0,08:06 AM,07:23 PM,59,Partly cloudy
2019-02-20,58,63,2000,0.0,08:06 AM,07:23 PM,57,Partly cloudy
2019-02-20,56,62,2100,0.0,08:06 AM,07:23 PM,56,Partly cloudy
2019-02-20,53,57,2200,0.0,08:06 AM,07:23 PM,52,Partly cloudy
2019-02-20,50,53,2300,0.0,08:06 AM,07:23 PM,49,Partly cloudy
2019-02-21,47,48,0,0.0,08:06 AM,07:24 PM,46,Partly cloudy
2019-02-21,46,47,100,0.0,08:06 AM,07:24 PM,45,Partly cloudy
2019-02-21,45,46,200,0.0,08:06 AM,07:24 PM,44,Partly cloudy
2019-02-21,44,44,300,0.0,08:06 AM,07:24 PM,43,Partly cloudy
2019-02-21,45,45,400,0.0,08:06 AM,07:24 PM,43,Partly cloudy
2019-02-21,45,45,500,0.0,08:06 AM,07:24 PM,44,Overcast
2019-02-21,46,46,600,0.0,08:06 AM,07:24 PM,44,Overcast
2019-02-21,47,47,700,0.0,08:06 AM,07:24 PM,45,Overcast
2019-02-21,48,48,800,0.0,08:06 AM,07:24 PM,46,Partly cloudy
2019-02-21,49,49,900,0.0,08:06 AM,07:24 PM,47,Partly cloudy
2019-02-21,51,51,1000,0.0,08:06 AM,07:24 PM,49,Partly cloudy
2019-02-21,53,53,1100,0.0,08:06 AM,07:24 PM,51,Overcast
2019-02-21,55,55,1200,0.0,08:06 AM,07:24 PM,53,Overcast
2019-02-21,56,56,1300,0.0,08:06 AM,07:24 PM,54,Overcast
2019-02-21,56,56,1400,0.0,08:06 AM,07:24 PM,55,Overcast
2019-02-21,57,57,1500,0.0,08:06 AM,07:24 PM,56,Overcast
2019-02-21,56,56,1600,0.0,08:06 AM,07:24 PM,55,Overcast
2019-02-21,56,56,1700,0.0,08:06 AM,07:24 PM,54,Overcast
2019-02-21,55,55,1800,0.0,08:06 AM,07:24 PM,53,Overcast
2019-02-21,54,54,1900,0.0,08:06 AM,07:24 PM,52,Overcast
2019-02-21,52,52,2000,0.0,08:06 AM,07:24 PM,51,Overcast
2019-02-21,51,51,2100,0.0,08:06 AM,07:24 PM,50,Overcast
2019-02-21,51,51,2200,0.0,08:06 AM,07:24 PM,49,Overcast
2019-02-21,50,50,2300,0.0,08:06 AM,07:24 PM,49,Overcast
2019-02-22,50,50,0,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,50,50,100,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,50,50,200,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,50,50,300,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,50,50,400,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,50,50,500,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,50,50,600,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,50,50,700,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,51,51,800,0.0,08:05 AM,07:25 PM,49,Overcast
2019-02-22,51,51,900,0.0,08:05 AM,07:25 PM,50,Overcast
2019-02-22,53,53,1000,0.0,08:05 AM,07:25 PM,52,Overcast
2019-02-22,55,55,1100,0.0,08:05 AM,07:25 PM,53,Light drizzle
2019-02-22,57,57,1200,0.0,08:05 AM,07:25 PM,55,Light drizzle
2019-02-22,59,59,1300,0.0,08:05 AM,07:25 PM,57,Light drizzle
2019-02-22,61,61,1400,0.0,08:05 AM,07:25 PM,59,Patchy rain possible
2019-02-22,63,63,1500,0.0,08:05 AM,07:25 PM,61,Patchy rain possible
2019-02-22,62,62,1600,0.0,08:05 AM,07:25 PM,61,Patchy rain possible
2019-02-22,61,61,1700,0.0,08:05 AM,07:25 PM,60,Cloudy
2019-02-22,61,61,1800,0.0,08:05 AM,07:25 PM,59,Cloudy
2019-02-22,60,60,1900,0.0,08:05 AM,07:25 PM,58,Cloudy
2019-02-22,59,59,2000,0.0,08:05 AM,07:25 PM,57,Partly cloudy
2019-02-22,58,58,2100,0.0,08:05 AM,07:25 PM,56,Partly cloudy
2019-02-22,57,57,2200,0.0,08:05 AM,07:25 PM,56,Partly cloudy
2019-02-22,57,57,2300,0.0,08:05 AM,07:25 PM,55,Partly cloudy
2019-02-23,56,56,0,0.0,08:04 AM,07:26 PM,55,Partly cloudy
2019-02-23,57,57,100,0.0,08:04 AM,07:26 PM,55,Partly cloudy
